ID,gedcom,place,longitude,latitude,zoom,placelevel,temple,geoignore,notes
180961,Earlylds,"Clifford, Luzerne, Pennsylvania, USA",,,0,0,0,0,
180962,Earlylds,",Geauge, Ohio  USA",,,0,0,0,0,
180963,Earlylds,"Croyden, Cambridgeshire, England",,,0,0,0,0,
180960,Earlylds,"Palestine, Pickaway, Ohio   USA",,,0,0,0,0,
180958,Earlylds,"Carlton, Green, Illinois  USA",,,0,0,0,0,
180959,Earlylds,", Clemont, Ohio  USA",,,0,0,0,0,
180957,Earlylds,"1st Presbitarian Church, Whitestown, Oneida, New York, USA",,,0,0,0,0,
180953,Earlylds,"Warringon, York, Pennsylvania, USA",,,0,0,0,0,
180955,Earlylds,"Long Benningtonm Lincolnshire,ENG",,,0,0,0,0,
180954,Earlylds,",Grainger, Tennessee, USA",,,0,0,0,0,
180952,Earlylds,"Lincolnville, Waldo, Maine USA",,,0,0,0,0,
180951,Earlylds,"of Pompey, Onondaga, New York",,,0,0,0,0,
180949,Earlylds,"Leagram Mill, Lancashire, England",,,0,0,0,0,
180950,Earlylds,"Fairfield City, , South Carolina, USA",,,0,0,0,0,
180946,Earlylds,"Chatham, North Carolina, USA",,,0,0,0,0,
180947,Earlylds,"Fayetteville, Cumberland, NC, USA",,,0,0,0,0,
180948,Earlylds,"Campbell Co., Kentucky, USA",,,0,0,0,0,
180943,Earlylds,", Starke, Ohio   USA",,,0,0,0,0,
180944,Earlylds,"Westmoreland County, PA",,,0,0,0,0,
180945,Earlylds,"Monmouth co., NJ",,,0,0,0,0,
180942,Earlylds,"St Alkmand Parish, Derby, Derbyshire, England",,,0,0,0,0,
180941,Earlylds,"Cumwhitton, (Wetheral) Cumberland, ENG",,,0,0,0,0,
180939,Earlylds,"of, , Rensselaer, New York, USA",,,0,0,0,0,
180940,Earlylds,"Leyland, Lancashire, ENG",,,0,0,0,0,
180938,Earlylds,"Bucknell, Staffordshire, England",,,0,0,0,0,
180936,Earlylds,"Council Bluffs, Pottawattamie, Iowa  USA",,,0,0,0,0,
180937,Earlylds,"Little Pigeon, , Iowa, USA",,,0,0,0,0,
180934,Earlylds,"Deer Creek,,Wyoming, USA",,,0,0,0,0,
180935,Earlylds,"Livingston, , Michigan, USA",,,0,0,0,0,
180933,Earlylds,",,Utah USA",,,0,0,0,0,
180931,Earlylds,"St John Rectory, Preston, Lancashire, England",,,0,0,0,0,
180932,Earlylds,",Livingston, New York, USA",,,0,0,0,0,
180930,Earlylds,"Washington,Fayette,Ohio,USA",,,0,0,0,0,
180929,Earlylds,"Hanover twp, Lancaster, Pennsylvania",,,0,0,0,0,
180927,Earlylds,"St. John's, Willand, Ontario, Canada",,,0,0,0,0,
180928,Earlylds,"Paris, , Idaho, USA",,,0,0,0,0,
180926,Earlylds,",Davidson, North Carolina, USA",,,0,0,0,0,
180925,Earlylds,"Brooke, Kent, West Canada",,,0,0,0,0,
180924,Earlylds,"Honey Lake,  ,  Oregon, USA",,,0,0,0,0,
180923,Earlylds,"Off, Wallingford, New Haven, Connecticut, USA",,,0,0,0,0,
180922,Earlylds,"Palmyra,Union,Ohio,USA",,,0,0,0,0,
180921,Earlylds,"Washington City, Washington, Utah, USA",,,0,0,0,0,
183074,Earlylds,"Lewistown, , New York, USA",-79.0358782,43.1725552,13,0,0,0,NULL
180919,Earlylds,"Damascus, Columbiana, Ohio, USA",,,0,0,0,0,
180920,Earlylds,"Ponca, , Oklahoma, USA",,,0,0,0,0,
180917,Earlylds,"Council Point, Pottowattamie, Iowa, USA",,,0,0,0,0,
180916,Earlylds,"Beaver City, Utah",,,0,0,0,0,
180915,Earlylds,"of, , New Zealand",,,0,0,0,0,
180914,Earlylds,"St Mary's Parish, Carlisle, Cumberland, England",,,0,0,0,0,
180911,Earlylds,", Breckenridge, Kentucky, USA",,,0,0,0,0,
180912,Earlylds,"Pine Valley,, Utah, USA",,,0,0,0,0,
180913,Earlylds,"Middleburg, Logan, Ohio, USA",,,0,0,0,0,
180908,Earlylds,"Winchester, Morgan, Illinois, USA",,,0,0,0,0,
180909,Earlylds,"Gagetown, Queens, New Brunswick",,,0,0,0,0,
180910,Earlylds,", Muhlenberg, Tennessee, USA",,,0,0,0,0,
180907,Earlylds,"Thornton, Yorkshire, England",,,0,0,0,0,
180906,Earlylds,"New Munster, Cecil, Maryland, USA",,,0,0,0,0,
180905,Earlylds,"Garetang, Lancashire, England",,,0,0,0,0,
180904,Earlylds,",Watford, Hereford, England",,,0,0,0,0,
180901,Earlylds,"Logan Cache, Utah, USA",,,0,0,0,0,
180902,Earlylds,", , , Louisiana, USA",,,0,0,0,0,
180903,Earlylds,"New  Buffalo, Berrien, Michigan, USA",,,0,0,0,0,
180899,Earlylds,"Oxford, Bingham, Idaho, USA",,,0,0,0,0,
180900,Earlylds,"Monona, , Iowa, USA",,,0,0,0,0,
180898,Earlylds,", Eastwood, Nottingham, England",,,0,0,0,0,
180897,Earlylds,"Charlest, Vermont, USA",,,0,0,0,0,
180896,Earlylds,"East Granby, Hartford, Connecticut, USA",,,0,0,0,0,
180895,Earlylds,", Parke, Indiana ",,,0,0,0,0,
180893,Earlylds,"Perry, Bonapart, Ohio, USA",,,0,0,0,0,
180892,Earlylds,"Athens, Leeds, Ontario, Canada",,,0,0,0,0,
180890,Earlylds,",Sunderland, Durham, England",,,0,0,0,0,
180891,Earlylds,"Coonsville,,Iowa",,,0,0,0,0,
180887,Earlylds,"Richmond Hill, York, Ontario, Canada",,,0,0,0,0,
180888,Earlylds,"Coshocton, Ohio, USA",,,0,0,0,0,
180889,Earlylds,",Jackson, Tennessee, USA",,,0,0,0,0,
180884,Earlylds,"Weber, Summit, Utah, USA ",,,0,0,0,0,
180885,Earlylds,"Kuppingen, Herrenberg, Germany",,,0,0,0,0,
180886,Earlylds,"Tirley, Gloucestershire, Eng",,,0,0,0,0,
180883,Earlylds,"Dudley, Worcester, Massachusetts, USA",,,0,0,0,0,
180882,Earlylds,"Franklin Co, New York, USA",,,0,0,0,0,
180880,Earlylds,"Plesant Grove, Utah, USA",,,0,0,0,0,
180881,Earlylds,"Clackamas Co., Oregon, USA",,,0,0,0,0,
180878,Earlylds,"Keg Creek, Iowa, USA",,,0,0,0,0,
180879,Earlylds,"Lamoille, Mansfield, Vermont, USA",,,0,0,0,0,
180877,Earlylds,"Johnston,North Carolina,USA",,,0,0,0,0,
180876,Earlylds,"of, Orleans, New York, USA",,,0,0,0,0,
180874,Earlylds,"Fort Bridger, Wyoming, USA",,,0,0,0,0,
180875,Earlylds,"Middlebury, New Haven,Connecticut, USA",,,0,0,0,0,
180872,Earlylds,"White, Lancashire, England",,,0,0,0,0,
180873,Earlylds,", Livingston, Kentucky, USA",,,0,0,0,0,
180871,Earlylds,"Barley, , Massachusetts, USA",,,0,0,0,0,
180869,Earlylds,"Trader's Point, Pottawattamie, Iowa, USA",,,0,0,0,0,
180870,Earlylds,"Muncy twp, Lycoming, Pennsylvania, USA",,,0,0,0,0,
180868,Earlylds,"Kingston, Rockingham, New Hampshire, USA",,,0,0,0,0,
180867,Earlylds,"Ernestown, Addington, Ontario, Canada",,,0,0,0,0,
180866,Earlylds,"Mannerville, Bradford, Pennsylvania, USA",,,0,0,0,0,
180863,Earlylds,"Echo, Morgan, Utah, USA",,,0,0,0,0,
180864,Earlylds,"Granville,  Hampden, Massachusetts, USA",,,0,0,0,0,
180865,Earlylds,"Pittsylvannia, , Virginia, USA",,,0,0,0,0,
180860,Earlylds,"Mattituck, Long Island, New York, USA",,,0,0,0,0,
180861,Earlylds,Montrose,,,0,0,0,0,
180862,Earlylds,"Whitesboro, Oneida, New Yorkl, USA",,,0,0,0,0,
180859,Earlylds,"Burmingham, Huron, Ohio, USA",,,0,0,0,0,
180858,Earlylds,"of Preparation, Monona County, Iowa",,,0,0,0,0,
180856,Earlylds,"Wiernsheim, Wuerttemberg, Germany",,,0,0,0,0,
180857,Earlylds,"Of, , Windham, Vermont, USA",,,0,0,0,0,
180855,Earlylds,", Pope, Illinois, USA",,,0,0,0,0,
180853,Earlylds,", Wrrck, Indiana, USA",,,0,0,0,0,
180854,Earlylds,"of, Greene, Indiana, USA",,,0,0,0,0,
180852,Earlylds,"East Kingston, Rockingham, New Hampshire, USA",,,0,0,0,0,
180851,Earlylds,"Hillsboro, Orange, North Carolina, USA",,,0,0,0,0,
180850,Earlylds,"Warm Springs Bath House, Salt Lake City, Salt Lake, Utah, USA",,,0,0,0,0,
180847,Earlylds,",  Lawrence, Ohio, USA",,,0,0,0,0,
180849,Earlylds,",North Knapdale, Argyleshire, Scotland",,,0,0,0,0,
180846,Earlylds,"Harris Grove, Harrison County, Iowa, USA",,,0,0,0,0,
180844,Earlylds,"Franklin, Jay, Maine, USA",,,0,0,0,0,
180845,Earlylds,"Covington, , Kentucky, USA",,,0,0,0,0,
180843,Earlylds,"of, Northowram, Halifax, Yorkshire, England",,,0,0,0,0,
180842,Earlylds,"Ashton Under Lyn, Lancashire, England",,,0,0,0,0,
180841,Earlylds,"Troy, , Pennsylvania, USA",,,0,0,0,0,
180837,Earlylds,"Medina, Texas, USA",,,0,0,0,0,
180838,Earlylds,"Piittsfield, Pike, IL",,,0,0,0,0,
180839,Earlylds,"Portage, Ohio",,,0,0,0,0,
180840,Earlylds,"St Albans twp, Hancock, Illinois, USA",,,0,0,0,0,
180835,Earlylds,"Westmoreland, , New Hampshire, USA",,,0,0,0,0,
180836,Earlylds,"Salem,,Michigan,USA",,,0,0,0,0,
180833,Earlylds,"Aboard ship, Liverpool, England",,,0,0,0,0,
180834,Earlylds,"St. Nicholas, Hereford, Herefordshire, England",,,0,0,0,0,
180832,Earlylds,"Lancaster, Wabash, Illinois, USA",,,0,0,0,0,
180830,Earlylds,",Lawrence, Ohio, USA",,,0,0,0,0,
180831,Earlylds,"The Dalles, Polk, Oregon, USA",,,0,0,0,0,
180829,Earlylds,"St. Helene Parish, Worcester, England",,,0,0,0,0,
180828,Earlylds,"St Paul Church, Bertie, Ontario, Canada",,,0,0,0,0,
183036,Earlylds,"Mahoning, Armstrong, Pennsylvania, United States",-79.3465557,40.9575327,13,0,0,0,NULL
180826,Earlylds,"Barring, Washington, Maine, USA",,,0,0,0,0,
180825,Earlylds,"Puliski, Fayette, Kentucky, USA",,,0,0,0,0,
180824,Earlylds,"Caldwell, Missouri",,,0,0,0,0,
180823,Earlylds,"Ft. Green, Hancock, Illinois, USA",,,0,0,0,0,
180822,Earlylds,"Chester, Windsor, Vermont",,,0,0,0,0,
180821,Earlylds,"Adams County Ohio",,,0,0,0,0,
180818,Earlylds,"Madison County, New York",,,0,0,0,0,
180819,Earlylds,"Le Harpe, Hancock, Illinois, USA",,,0,0,0,0,
180820,Earlylds,", Gosberton, Lincoln, England",,,0,0,0,0,
180817,Earlylds,", Gloucester, Gloucestershire, England",,,0,0,0,0,
180816,Earlylds,"St. Leonards, Downham, Lancashire, England",,,0,0,0,0,
180815,Earlylds,"Little Pigeon, Council Bluffs, Iowa, USA",,,0,0,0,0,
180812,Earlylds,"Astoria, Long Island, New York, USA",,,0,0,0,0,
180814,Earlylds,"Mary's River,, Nevada, USA",,,0,0,0,0,
180813,Earlylds,"Clermont Cty, Ohio",,,0,0,0,0,
180810,Earlylds,"North Bend, Hamilton, Ohio",,,0,0,0,0,
180811,Earlylds,"Dunham, Missisquoi, Quebec, Canada",,,0,0,0,0,
180809,Earlylds,"Iowa River, Johnson, Iowa, USA",,,0,0,0,0,
180808,Earlylds,", West Bromwich, Staffordshire, England",,,0,0,0,0,
180806,Earlylds,"St Andrew, Leyland, Lancashire, England",,,0,0,0,0,
180807,Earlylds,"aboard ship, Palmyra, Atlantic Ocean",,,0,0,0,0,
180805,Earlylds,",Lawrence, Illinois, USA",,,0,0,0,0,
180804,Earlylds," , Henry, Tennessee",,,0,0,0,0,
180803,Earlylds,"Of Nauvoo, Hancock, Illinois, USA",,,0,0,0,0,
180802,Earlylds,"DeKalb Junction, Saint Lawrence, New York, USA",,,0,0,0,0,
180799,Earlylds,"Plymouth, Hancock , Illinois, USA",,,0,0,0,0,
180800,Earlylds,"Genessee, , New York, USA",,,0,0,0,0,
180801,Earlylds,"Fort Vermillion, , South Dakota, USA",,,0,0,0,0,
180798,Earlylds,"Utica, Tompkins, New York, USA",,,0,0,0,0,
180797,Earlylds,"Mount Pleasant, Ontario, Canada",,,0,0,0,0,
180796,Earlylds,"Portage County, Ohio, USA",,,0,0,0,0,
180795,Earlylds,", Great Budworth, Cheshire, England",,,0,0,0,0,
180794,Earlylds,"Worcestershire , England",,,0,0,0,0,
180791,Earlylds,"Leyland Parish Church, Leyland, Lancashire, England",,,0,0,0,0,
180793,Earlylds,"of Warsaw, Hancock, Illinois, USA",,,0,0,0,0,
180792,Earlylds,"Leyland, , England",,,0,0,0,0,
180790,Earlylds,",Douglas, Nebraska, USA",,,0,0,0,0,
180788,Earlylds,"Sparta, White, Tennessee,USA",,,0,0,0,0,
180789,Earlylds,"Ashville, Buncombe, North Carolina, USA",,,0,0,0,0,
180787,Earlylds,"Buttler, Kentucky, USA",,,0,0,0,0,
180786,Earlylds,"Ambrose, Lee, Iowa, USA",,,0,0,0,0,
180785,Earlylds,"St. Agnes, Cornwall, ENG",,,0,0,0,0,
180784,Earlylds,"Waynesville, McLean, Illinois, USA",,,0,0,0,0,
180781,Earlylds,"Whitewell, Yorkshire, England",,,0,0,0,0,
180782,Earlylds,"Mountain, Dundas, Ontario, Canada",,,0,0,0,0,
180783,Earlylds,"North Killingworgh, Middlesex, Connecticut, USA",,,0,0,0,0,
180780,Earlylds,"Shock Of Corn, Pottawattamie, Iowa, USA",,,0,0,0,0,
180777,Earlylds,"Woodstock, Windham, Connecticut",,,0,0,0,0,
180778,Earlylds,"Cabotville, , Massachusetts, USA",,,0,0,0,0,
180779,Earlylds,"Purchase, Westchester, New York, USA",,,0,0,0,0,
180776,Earlylds,"Barrettstoen, Waldo, Maine, USA",,,0,0,0,0,
180774,Earlylds,"Dumfries, , Canada",,,0,0,0,0,
180775,Earlylds,"Liberty, Clay, Missouri USA",,,0,0,0,0,
180772,Earlylds,", Kilchoman, Argyllshire, Scotland",,,0,0,0,0,
180773,Earlylds,",Glasgow, Scotland",,,0,0,0,0,
180771,Earlylds,"Willsborough, Essex, New York, USA",,,0,0,0,0,
180770,Earlylds,"Leyden, Franklin, Massachusetts",,,0,0,0,0,
180769,Earlylds,"Galen, Seneca, New York, USA",,,0,0,0,0,
180768,Earlylds,"of, Sharon, Norfolk, Massachusetts, USA",,,0,0,0,0,
180767,Earlylds,"of, Rockingham, Richmond, North Carolina, USA",,,0,0,0,0,
180766,Earlylds,"Brechfa, Carmarthen, Wales",,,0,0,0,0,
180765,Earlylds,"Ganotown, Berkeley, USA",,,0,0,0,0,
180764,Earlylds,"Pleasant Valley, Oakland, Michigan, USA",,,0,0,0,0,
180763,Earlylds,"Tommstown, Franklin, Pennsylvania, USA",,,0,0,0,0,
180761,Earlylds,"Clifton, Stafford, England",,,0,0,0,0,
180762,Earlylds,"Berreman, JoDaviess, Illinois, USA",,,0,0,0,0,
180760,Earlylds,"Pres. Brigham's Office, Salt Lake City, Salt Lake, Utah, USA",,,0,0,0,0,
180759,Earlylds,", Derbyshire, , England",,,0,0,0,0,
180758,Earlylds,"Kirk Oswald, Cumberland, England",,,0,0,0,0,
180756,Earlylds,", Lawrence, Connecticut, USA",,,0,0,0,0,
180757,Earlylds,"Westport, Fairfield, Connecticut, USA",,,0,0,0,0,
180755,Earlylds,"Sandisfield, Berkshire Massachusetts, USA",,,0,0,0,0,
180753,Earlylds,"Congress, Wayne, Ohio, USA",,,0,0,0,0,
180754,Earlylds,",Putnam, Tennessee, USA",,,0,0,0,0,
180752,Earlylds,"Cheltenham,, England",,,0,0,0,0,
180751,Earlylds,"West Buffalo X Roads, Union, Pennsylvania, USA",,,0,0,0,0,
180750,Earlylds,"East Setauket,Suffolk, New York, USA",,,0,0,0,0,
180748,Earlylds,"Trinity, Tulpehocken, Jackson, Pennsylvania, USA",,,0,0,0,0,
180749,Earlylds,"Of Hector, Tompkins,  Schuyler, New York, USA",,,0,0,0,0,
180747,Earlylds,"Portage City, , Ohio, USA",,,0,0,0,0,
180746,Earlylds,"White Sulphur Springs Plantation, Sumner, Tennessee, USA",,,0,0,0,0,
180745,Earlylds,"St  Mary twp, Hancock, Illinois, USA",,,0,0,0,0,
180744,Earlylds,"Rockingham, Wndhm., Vermont, USA",,,0,0,0,0,
180742,Earlylds,"Jacks Valley, Douglas, Nevada",,,0,0,0,0,
180743,Earlylds,"Saint Mary Township, Hancock, Illinois, USA",,,0,0,0,0,
180740,Earlylds,"East Bloomfield, Ontario, New York,USA",,,0,0,0,0,
180741,Earlylds,"Schuuler County, Illinois, USA",,,0,0,0,0,
180738,Earlylds,"Fairfield, Franklin, Vermont",,,0,0,0,0,
180739,Earlylds,"Asthabula, Ohio",,,0,0,0,0,
180735,Earlylds,"Cherry St, , , New York, USA",,,0,0,0,0,
180736,Earlylds,", Adams, Illinois USA",,,0,0,0,0,
180737,Earlylds,", Abbeville, North Carolina, USA",,,0,0,0,0,
180734,Earlylds,"Hancock County, IL, USA",,,0,0,0,0,
180733,Earlylds,", Leyland, Lancashire, England",,,0,0,0,0,
180732,Earlylds,",Cayahoga, Ohio, USA",,,0,0,0,0,
180729,Earlylds,"Geauga County, Ohio, USA",,,0,0,0,0,
180730,Earlylds,"Detroit, Wayne, MI  USA ",,,0,0,0,0,
180731,Earlylds,", Glasgow (South), Lanarkshire, Scotland",,,0,0,0,0,
180728,Earlylds,"On, Iowa River, Louisa, Iowa, USA",,,0,0,0,0,
180726,Earlylds,", Whitnash, Warwickshire, England",,,0,0,0,0,
180727,Earlylds,"Weston, Franklin,  Idaho, USA",,,0,0,0,0,
180723,Earlylds,"Taylor, Illinois, USA",,,0,0,0,0,
180724,Earlylds,"Sandbanks, Oswego, NY,USA",,,0,0,0,0,
180725,Earlylds,"Howlandburg, Kalamazoo, Michigan, USA",,,0,0,0,0,
180722,Earlylds,"San Francisco, San Francisco, California",,,0,0,0,0,
180721,Earlylds,"Oswego County, New York",,,0,0,0,0,
180719,Earlylds,",,Maine,USA",,,0,0,0,0,
181367,Earlylds,"Ettrick, Scotland",-3.1506900,55.4190250,13,0,0,0,NULL
180717,Earlylds,"Kempston, Bedford, England",,,0,0,0,0,
180718,Earlylds,"Conajoharie, Montgomery County, New York",,,0,0,0,0,
180716,Earlylds,"Batavia, Genessee, New York, USA",,,0,0,0,0,
180715,Earlylds,"Fairfax,Fairfax, Virginia,USA",,,0,0,0,0,
180713,Earlylds,"Sacramento, Sacrament, California, USA",,,0,0,0,0,
180714,Earlylds,"Plum Hollow, Fremont, Iowa, USA",,,0,0,0,0,
180712,Earlylds,"Pleasant, Grove, Iowa, USA",,,0,0,0,0,
180710,Earlylds,",Edgar, Illinois, USA",,,0,0,0,0,
180711,Earlylds,"of, Morrisburg, Ontario, Canada",,,0,0,0,0,
180709,Earlylds,", Clay, Kentucky, USA",,,0,0,0,0,
180707,Earlylds,"Probably Ohio",,,0,0,0,0,
180708,Earlylds,"Londerry, Rickingham, New Hampshire, USA",,,0,0,0,0,
180706,Earlylds,"Elkcreek, Erie, Pennsylvania",,,0,0,0,0,
180704,Earlylds,"Saint John, Preston, Lancashire, England",,,0,0,0,0,
180705,Earlylds,"Tate Twp, Clermont, Ohio, USA",,,0,0,0,0,
180702,Earlylds,"Bastard TP, Leeds Co. ON, Canada",,,0,0,0,0,
180703,Earlylds,"Harrison County, West Virginia, USA",,,0,0,0,0,
180700,Earlylds,"Newcastle, Ontario, Canada",,,0,0,0,0,
180701,Earlylds,"Middletown, Middlesex, CN, USA",,,0,0,0,0,
180699,Earlylds,"Goldens Point, Sonora twp, Hancock, Illinois, USA",,,0,0,0,0,
180698,Earlylds,"Columbiana,, Ohio",,,0,0,0,0,
180696,Earlylds,",Washtenaw,Michigan,USA",,,0,0,0,0,
180697,Earlylds,"of, Rutland, Vermont, USA",,,0,0,0,0,
180695,Earlylds,"Tippecanoe County, Indiana, USA",,,0,0,0,0,
180693,Earlylds,"Liberty, , Missouri, USA",,,0,0,0,0,
180694,Earlylds,"Bolton...New York, USA",,,0,0,0,0,
180691,Earlylds,", Cheddar, Somerset, England",,,0,0,0,0,
180692,Earlylds,",Mill, Ohio, USA",,,0,0,0,0,
180690,Earlylds,"Belfast, Waldo, Maine",,,0,0,0,0,
180689,Earlylds,"Daviess County,  Missouri  USA",,,0,0,0,0,
180688,Earlylds,",Henry, Iowa, USA",,,0,0,0,0,
180687,Earlylds,"of, , Scotland",,,0,0,0,0,
180685,Earlylds,"South Crosby, Leeds, Ontario, Canada",,,0,0,0,0,
180684,Earlylds,"Kanesville, Pottawattamie County, Iowa",,,0,0,0,0,
180682,Earlylds,"Freedom, , New York, USA",,,0,0,0,0,
180683,Earlylds,"by Elk Horn River, Douglas, Nebraska, USA",,,0,0,0,0,
180680,Earlylds,"Eccleston (Leyland), Lancashire, England",,,0,0,0,0,
180681,Earlylds,"of Whitehall, Washington, New York, USA",,,0,0,0,0,
180679,Earlylds,"Jersey City, , New Jersey, USA",,,0,0,0,0,
180678,Earlylds,"Pleasant Vale, Pike, Illinios, USA",,,0,0,0,0,
180675,Earlylds,"Huron, Ohio, USA",,,0,0,0,0,
180676,Earlylds,",Nauvoo, Illinois, USA",,,0,0,0,0,
180677,Earlylds,"Erneston, Lennox-Adnnington, Canada",,,0,0,0,0,
180673,Earlylds,"Iowa Territory (Montrose, Lee, Iowa)",,,0,0,0,0,
180674,Earlylds,"Lanercost, Cumberland, England",,,0,0,0,0,
180672,Earlylds,"Farmington, Fulton, Illinois, USA",,,0,0,0,0,
180671,Earlylds,"Jobs Creek, Cass, Illinois, USA",,,0,0,0,0,
180668,Earlylds,", , New York",,,0,0,0,0,
180669,Earlylds,", Islington (London), Middlesex, England",,,0,0,0,0,
180670,Earlylds,",,Kentucky",,,0,0,0,0,
180667,Earlylds,", Worcester, England",,,0,0,0,0,
180666,Earlylds,", St Joseph , Indiana, USA",,,0,0,0,0,
180664,Earlylds,"Moroni, Summit, Utah, USA",,,0,0,0,0,
180665,Earlylds,"Kirland, Lake, Ohio",,,0,0,0,0,
180662,Earlylds,"Pendelton, , South Carolina, USA",,,0,0,0,0,
180663,Earlylds,"Shurbrook, Lenark, Quebec;",,,0,0,0,0,
180661,Earlylds,"St George Church, Germantown, Philadelphia, USA",,,0,0,0,0,
180659,Earlylds,",Pendleton, Kentucky, USA",,,0,0,0,0,
180660,Earlylds,"of, Ashford, Windham, Connecticut, USA",,,0,0,0,0,
180658,Earlylds,"Crowders Creek , ,  South Carolina, USA",,,0,0,0,0,
180655,Earlylds,"New London County, Connecticutt, USA",,,0,0,0,0,
180656,Earlylds,"Near Ogden, Utah, USA",,,0,0,0,0,
180657,Earlylds,", Cockburnspath, Berwick, Scotland",,,0,0,0,0,
180654,Earlylds,"Harwinton, Litchfield, Connecticutt, USA",,,0,0,0,0,
180653,Earlylds,", Scioto, Ohio, USA",,,0,0,0,0,
180652,Earlylds,"George, Washington, Utah, USA",,,0,0,0,0,
181381,Earlylds,"(near) Paris, Henry, Tennessee, USA",-88.3267107,36.3020023,13,0,0,0,NULL
180648,Earlylds,"Vermilion County, Illinois",,,0,0,0,0,
180649,Earlylds,"Bath,,New Hampshire, USA",,,0,0,0,0,
180650,Earlylds,"of, Ashley Bridge, Bolton LeMoors, Lanchashire, England",,,0,0,0,0,
180645,Earlylds,", Biddisham, Somerset, England",,,0,0,0,0,
180646,Earlylds,"Patanant, , Nebraska, USA",,,0,0,0,0,
181382,Earlylds,"Moenova, Coconino, Arizona, USA",-111.4752851,35.6647545,13,0,0,0,NULL
180643,Earlylds,"Ogden,Weber,Utah,USA",,,0,0,0,0,
180644,Earlylds,"Ackworth, Sullivan, New Hampshire, USA",,,0,0,0,0,
180642,Earlylds,",Ontario , Canada",,,0,0,0,0,
180639,Earlylds,"Gospiel, Essex, Ontario, Canada",,,0,0,0,0,
180640,Earlylds,"Near Fountainhead, Sumner, Tennessee  USA",,,0,0,0,0,
180641,Earlylds,"Armstrong, Westmoreland, Pennsylvania, USA",,,0,0,0,0,
180637,Earlylds,"Scarborouh, York, Ontario, Canada",,,0,0,0,0,
180638,Earlylds,"Springfield, Erie, New York, USA",,,0,0,0,0,
180635,Earlylds,", Deleware, Ohio, USA",,,0,0,0,0,
180636,Earlylds,"Trafalgar Twp, Ontario, Canada",,,0,0,0,0,
180634,Earlylds,"Mocket, Sussex, New Jersey, USA",,,0,0,0,0,
180633,Earlylds,"New Castle, Pennsylvania, USA",,,0,0,0,0,
180632,Earlylds,"Carthage twp, Athen, Ohio, USA",,,0,0,0,0,
180631,Earlylds,"Farmington, Franklin, Maine",,,0,0,0,0,
180629,Earlylds,"Morgan, Decatur, Iowa, USA",,,0,0,0,0,
180630,Earlylds,"West Strockbridge, Berkshire, Massachusetts, USA",,,0,0,0,0,
180628,Earlylds,", , Jackson, Missouri, USA",,,0,0,0,0,
180627,Earlylds,", , Derbyshire, England",,,0,0,0,0,
180626,Earlylds,"Benson, Rutland, Vermont",,,0,0,0,0,
180623,Earlylds,"Syracruse, Onondaga, New York, USA",,,0,0,0,0,
180624,Earlylds,", Southwark, London, England",,,0,0,0,0,
180621,Earlylds,"Saint Nicholas, , Gloucestershire, England",,,0,0,0,0,
180622,Earlylds,"Apple River, Jo Daviess, Illinois, USA",,,0,0,0,0,
180620,Earlylds,"Brownstone twp, Wayne, Michigan, USA",,,0,0,0,0,
180617,Earlylds,"Home of George A Smith",,,0,0,0,0,
180618,Earlylds,",  Harrison, Indiana, USA",,,0,0,0,0,
180619,Earlylds,"Nishnabothna, Missouri, USA",,,0,0,0,0,
180616,Earlylds,"Watago, Knox, Illinois, USA",,,0,0,0,0,
181383,Earlylds,"Sandbanks, Oswego, New York, USA",-76.5104973,43.4553461,13,0,0,0,NULL
180615,Earlylds,", New Hampshire, USA",,,0,0,0,0,
180611,Earlylds,"St Louis County, MO",,,0,0,0,0,
180612,Earlylds,", Paso Del Norte, Chihuahua, Mexico",,,0,0,0,0,
180613,Earlylds,"Baltimore, Maryland",,,0,0,0,0,
180610,Earlylds,"Mason, Kentucky, USA",,,0,0,0,0,
180607,Earlylds,"prob England",,,0,0,0,0,
180608,Earlylds,"Pinetownship, Pennsylvania, USA",,,0,0,0,0,
180609,Earlylds,"Lebanon, , New Hampshire, USA",,,0,0,0,0,
180605,Earlylds,"Hesqusu, , Iowa, USA",,,0,0,0,0,
180606,Earlylds,"Stafford Springs, Tolland, Connecticut, USA",,,0,0,0,0,
180604,Earlylds,"Fountain Green, Hancock, Illinois  USA",,,0,0,0,0,
180603,Earlylds,"Kingston, Nova Scotia, Canada",,,0,0,0,0,
180602,Earlylds,"Waddington, Yorkshire, West Riding, England",,,0,0,0,0,
180600,Earlylds,"Mount Pisgah,Pottawattamie, Iowa, USA",,,0,0,0,0,
180601,Earlylds,"Independence Rock, Wyoming USA",,,0,0,0,0,
180599,Earlylds,"Pantego Church, Monmouth, England",,,0,0,0,0,
180598,Earlylds,"Ernestown, Lennox, Ontario, Canada",,,0,0,0,0,
180596,Earlylds,"McComb, McDonough, Illinois",,,0,0,0,0,
180597,Earlylds,"Gallatin County, Illinois, USA",,,0,0,0,0,
180595,Earlylds,", Dutchess Co., New York, USA",,,0,0,0,0,
180594,Earlylds,"Fort Laramie, Laramie, Wyoming, USA",,,0,0,0,0,
180592,Earlylds,"Germantown, Columbia, NY",,,0,0,0,0,
180593,Earlylds,"Pidgeon Grove, Kanesville, Council Bluffs, Pottawattamie, Iowa, USA",,,0,0,0,0,
180591,Earlylds,"Hartward, Ontario, New York, USA",,,0,0,0,0,
