LINK_ID	PARCEL_ID	DEED_ID
3323	3323	90033
3324	3324	90034
3325	3325	90034
3326	3326	90041
3327	3327	90042
3328	3328	90044
3329	3329	90045
3330	3330	90045
3331	3331	90049
3332	3332	90050
3333	3333	90053
3334	3334	90054
3335	3335	90057
3336	3336	90059
3337	3337	90060
3338	3338	90060
3339	3339	90060
3340	3340	90060
3341	3341	90060
3342	3342	90060
3343	3343	90062
3344	3344	90063
3345	3345	90066
3346	3346	90068
3347	3347	90070
3348	3348	90073
3349	3349	90074
3350	3350	90076
3351	3351	90081
3352	3352	90081
3353	3353	90081
3354	3354	90085
3355	3355	90086
3356	3356	90086
3357	3357	90086
3358	3358	90086
3359	3359	90086
3360	3360	90089
3361	3361	90092
3362	3362	90096
3363	3363	90097
3364	3364	90099
3365	3365	90101
3366	3366	90101
3367	3367	90103
3368	3368	90104
3369	3369	90104
3370	3370	90104
3371	3371	90105
3372	3372	90107
3373	3373	90108
3374	3374	90112
3375	3375	90118
3376	3376	90120
3377	3377	90121
3378	3378	90123
3379	3379	90125
3380	3380	90125
3381	3381	90125
3382	3382	90125
3383	3383	90125
3384	3384	90129
3385	3385	90136
3386	3386	90140
3387	3387	90141
3388	3388	90148
3389	3389	90150
3390	3390	90151
3391	3391	90152
3392	3392	90157
3393	3393	90157
3394	3394	90157
3395	3395	90160
3396	3396	90161
3397	3397	90163
3398	3398	90164
3399	3399	90164
3400	3400	90164
3401	3401	90166
3402	3402	90168
3403	3403	90170
3404	3404	90172
3405	3405	90175
3406	3406	90177
3407	3407	90178
3408	3408	90179
3409	3409	90182
3410	3410	90187
3411	3411	90188
3412	3412	90188
3413	3413	90190
3414	3414	90192
3415	3415	90193
3416	3416	90196
3417	3417	90197
3418	3418	90201
3419	3419	90202
3420	3420	90204
3421	3421	90205
3422	3422	90206
3423	3423	90207
3424	3424	90208
3425	3425	90209
3426	3426	90209
3427	3427	90210
3428	3428	90214
3429	3429	90215
3430	3430	90218
3431	3431	90218
3432	3432	90218
3433	3433	90218
3434	3434	90218
3435	3435	90221
3436	3436	90222
3437	3437	90223
3438	3438	90223
3439	3439	90223
3440	3440	90223
3441	3441	90224
3442	3442	90225
3443	3443	90230
3444	3444	90230
3445	3445	90230
3446	3446	90230
3447	3447	90230
3448	3448	90232
3449	3449	90237
3450	3450	90241
3451	3451	90243
3452	3452	90247
3453	3453	90248
3454	3454	90253
3455	3455	90253
3456	3456	90262
3457	3457	90268
3458	3458	90269
3459	3459	90271
3460	3460	90272
3461	3461	90273
3462	3462	90275
3463	3463	90276
3464	3464	90278
3465	3465	90279
3466	3466	90283
3467	3467	90283
3468	3468	90286
3469	3469	90288
3470	3470	90289
3471	3471	90290
3472	3472	90292
3473	3473	90293
3474	3474	90296
3475	3475	90300
3476	3476	90300
3477	3477	90303
3478	3478	90304
3479	3479	90305
3480	3480	110002
3481	3481	110006
3482	3482	110008
3483	3483	110010
3484	3484	110011
3485	3485	110013
3486	3486	110015
3487	3487	110017
3488	3488	110019
3489	3489	110020
3490	3490	110022
3491	3491	110028
3492	3492	110028
3493	3493	110030
3494	3494	110034
3495	3495	110036
3496	3496	110042
3497	3497	110042
3498	3498	110042
3499	3499	110042
3500	3500	110042
3501	3501	110042
3502	3502	110043
3503	3503	110045
3504	3504	110052
3505	3505	110055
3506	3506	110058
3507	3507	110063
3508	3508	110066
3509	3509	110068
3510	3510	110070
3511	3511	110071
3512	3512	110072
3513	3513	110073
3514	3514	110076
3515	3515	110077
3516	3516	110084
3517	3517	110089
3518	3518	110092
3519	3519	110092
3520	3520	110099
3521	3521	110100
3522	3522	110104
3523	3523	110104
3524	3524	110106
3525	3525	110107
3526	3526	110112
3527	3527	110115
3528	3528	110116
3529	3529	110117
3530	3530	110127
3531	3531	110127
3532	3532	110127
3533	3533	110129
3534	3534	110131
3535	3535	110131
3536	3536	110140
3537	3537	110142
3538	3538	110146
3539	3539	110150
3540	3540	110151
3541	3541	110152
3542	3542	110154
3543	3543	110155
3544	3544	110156
3545	3545	110157
3546	3546	110159
3547	3547	110161
3548	3548	110162
3549	3549	110165
3550	3550	110170
3551	3551	110171
3552	3552	110175
3553	3553	110181
3554	3554	110181
3555	3555	110181
3556	3556	110181
3557	3557	110181
3558	3558	110186
3559	3559	110188
3560	3560	110189
3561	3561	110190
3562	3562	110192
3563	3563	110194
3564	3564	110198
3565	3565	110199
3566	3566	110203
3567	3567	110205
3568	3568	110210
3569	3569	110211
3570	3570	110216
3571	3571	110219
3572	3572	110223
3573	3573	110224
3574	3574	110225
3575	3575	110228
3576	3576	110230
3577	3577	110239
3578	3578	110241
3579	3579	110242
3580	3580	110245
3581	3581	110247
3582	3582	110248
3583	3583	110252
3584	3584	110259
3585	3585	110261
3586	3586	110264
3587	3587	110268
3588	3588	110269
3589	3589	110270
3590	3590	110270
3591	3591	110276
3592	3592	110277
3593	3593	110284
3594	3594	110285
3595	3595	110286
3596	3596	110288
3597	3597	110289
3598	3598	110291
3599	3599	110294
3600	3600	110295
3601	3601	110296
3602	3602	110297
3603	3603	110300
3604	3604	110301
3605	3605	110302
3606	3606	110303
3607	3607	110304
3608	3608	110304
3609	3609	110304
3610	3610	110305
3611	3611	110305
3612	3612	110306
3613	3613	110310
3614	3614	110311
3615	3615	110321
3616	3616	110322
3617	3617	110323
3618	3618	110328
3619	3619	110333
3620	3620	110340
3621	3621	110342
3622	3622	110342
3623	3623	110350
3624	3624	110351
3625	3625	110352
3626	3626	110352
3627	3627	110352
3628	3628	110354
3629	3629	110354
3630	3630	110354
3631	3631	110355
3632	3632	110355
3633	3633	110358
3634	3634	110358
3635	3635	110358
3636	3636	110360
3637	3637	110361
3638	3638	110362
3639	3639	110362
3640	3640	110364
3641	3641	110366
3642	3642	110372
3643	3643	110373
3644	3644	110377
3645	3645	110378
3646	3646	110379
3647	3647	110380
3648	3648	110382
3649	3649	110383
3650	3650	110386
3651	3651	110386
3652	3652	110387
3653	3653	110390
3654	3654	110392
3655	3655	110396
3656	3656	110397
3657	3657	110398
3658	3658	110400
3659	3659	110404
3660	3660	110405
3661	3661	110409
3662	3662	110415
3663	3663	110416
3664	3664	110418
3665	3665	110418
3666	3666	110418
3667	3667	110420
3668	3668	110425
3669	3669	110433
3670	3670	110433
3671	3671	110434
3672	3672	110445
3673	3673	110453
3674	3674	110453
3675	3675	110453
3676	3676	110453
3677	3677	110456
3678	3678	110456
3679	3679	110456
3680	3680	110456
3681	3681	110460
3682	3682	110461
3683	3683	110463
3684	3684	110467
3685	3685	110477
3686	3686	110478
3687	3687	110485
3688	3688	110486
3689	3689	110486
3690	3690	110486
3691	3691	110486
3692	3692	110486
3693	3693	110486
3694	3694	110486
3695	3695	110486
3696	3696	110486
3697	3697	110486
3698	3698	110486
3699	3699	110486
3700	3700	110486
3701	3701	110486
3702	3702	110486
3703	3703	110493
3704	3704	110500
3705	3705	110504
3706	3706	110507
3707	3707	110507
3708	3708	110507
3709	3709	110507
3710	3710	110507
3711	3711	110507
3712	3712	110507
3713	3713	110507
3714	3714	110507
3715	3715	110507
3716	3716	110515
3717	3717	110515
3718	3718	110515
3719	3719	110515
3720	3720	110523
3721	3721	110524
3722	3722	110526
3723	3723	110530
3724	3724	110530
3725	3725	110531
3726	3726	110534
3727	3727	110535
3728	3728	110537
3729	3729	110540
3730	3730	110540
3731	3731	110540
3732	3732	110540
3733	3733	110541
3734	3734	110541
3735	3735	110541
3736	3736	110541
3737	3737	110541
3738	3738	110545
3739	3739	110547
3740	3740	110548
3741	3741	110550
3742	3742	110550
3743	3743	110551
3744	3744	110553
3745	3745	110554
3746	3746	110554
3747	3747	110557
3748	3748	110557
3749	3749	110557
3750	3750	110557
3751	3751	110557
3752	3752	110559
3753	3753	110559
3754	3754	110559
3755	3755	110562
3756	3756	110562
3757	3757	110568
3758	3758	110568
3759	3759	110568
3760	3760	110568
3761	3761	110569
3762	3762	110570
3763	3763	110570
3764	3764	110571
3765	3765	110572
3766	3766	110576
3767	3767	110578
3768	3768	110581
3769	3769	110582
3770	3770	110586
3771	3771	110586
3772	3772	110590
3773	3773	110592
3774	3774	110593
3775	3775	110595
3776	3776	110596
3777	3777	110596
3778	3778	110602
3779	3779	110604
3780	3780	110609
3781	3781	110611
3782	3782	110612
3783	3783	110616
3784	3784	110617
3785	3785	110620
3786	3786	110621
3787	3787	110622
3788	3788	110622
3789	3789	110623
3790	3790	110625
3791	3791	110625
3792	3792	110629
3793	3793	110631
3794	3794	110633
3795	3795	110634
3796	3796	110635
3797	3797	110635
3798	3798	110636
3799	3799	110636
3800	3800	110639
3801	3801	110640
3802	3802	110640
3803	3803	110640
3804	3804	110641
3805	3805	110641
3806	3806	110641
3807	3807	110643
3808	3808	110646
3809	3809	110654
3810	3810	110656
3811	3811	110659
3812	3812	110663
3813	3813	110665
3814	3814	110666
3815	3815	110671
3816	3816	110672
3817	3817	110677
3818	3818	110677
3819	3819	110678
3820	3820	110681
3821	3821	110681
3822	3822	110683
3823	3823	110683
3824	3824	110683
3825	3825	110693
3826	3826	110696
3827	3827	110697
3828	3828	110698
3829	3829	110700
3830	3830	110700
3831	3831	110700
3832	3832	110701
3833	3833	110701
3834	3834	110702
3835	3835	110705
3836	3836	120005
3837	3837	120008
3838	3838	120009
3839	3839	120013
3840	3840	120016
3841	3841	120018
3842	3842	120024
3843	3843	120025
3844	3844	120026
3845	3845	120030
3846	3846	120032
3847	3847	120033
3848	3848	120035
3849	3849	120038
3850	3850	120039
3851	3851	120041
3852	3852	120042
3853	3853	120047
3854	3854	120051
3855	3855	120051
3856	3856	120054
3857	3857	120057
3858	3858	120059
3859	3859	120060
3860	3860	120062
3861	3861	120062
3862	3862	120065
3863	3863	120068
3864	3864	120073
3865	3865	120076
3866	3866	120077
3867	3867	120078
3868	3868	120078
3869	3869	120084
3870	3870	120087
3871	3871	120089
3872	3872	120093
3873	3873	120096
3874	3874	120097
3875	3875	120098
3876	3876	120099
3877	3877	120108
3878	3878	120112
3879	3879	120113
3880	3880	120114
3881	3881	120115
3882	3882	120115
3883	3883	120117
3884	3884	120124
3885	3885	120125
3886	3886	120125
3887	3887	120125
3888	3888	120128
3889	3889	120129
3890	3890	120130
3891	3891	120130
3892	3892	120134
3893	3893	120136
3894	3894	120139
3895	3895	120144
3896	3896	120145
3897	3897	120150
3898	3898	120155
3899	3899	120155
3900	3900	120155
3901	3901	120155
3902	3902	120155
3903	3903	120155
3904	3904	120155
3905	3905	120155
3906	3906	120155
3907	3907	120155
3908	3908	120155
3909	3909	120155
3910	3910	120155
3911	3911	120155
3912	3912	120155
3913	3913	120155
3914	3914	120158
3915	3915	120159
3916	3916	120161
3917	3917	120162
3918	3918	120162
3919	3919	120162
3920	3920	120163
3921	3921	120169
3922	3922	120179
3923	3923	120180
3924	3924	120184
3925	3925	120190
3926	3926	120194
3927	3927	120196
3928	3928	120198
3929	3929	120200
3930	3930	120201
3931	3931	120204
3932	3932	120205
3933	3933	120209
3934	3934	120210
3935	3935	120210
3936	3936	120211
3937	3937	120212
3938	3938	120212
3939	3939	120212
3940	3940	120212
3941	3941	120216
3942	3942	120218
3943	3943	120225
3944	3944	120226
3945	3945	120227
3946	3946	120229
3947	3947	120231
3948	3948	120232
3949	3949	120233
3950	3950	120238
3951	3951	120238
3952	3952	120238
3953	3953	120238
3954	3954	120238
3955	3955	120238
3956	3956	120242
3957	3957	120242
3958	3958	120242
3959	3959	120242
3960	3960	120242
3961	3961	120245
3962	3962	120245
3963	3963	120249
3964	3964	120249
3965	3965	120252
3966	3966	120253
3967	3967	120254
3968	3968	120254
3969	3969	120255
3970	3970	120261
3971	3971	120266
3972	3972	120267
3973	3973	120270
3974	3974	120278
3975	3975	120279
3976	3976	120282
3977	3977	120283
3978	3978	120283
3979	3979	120284
3980	3980	120289
3981	3981	120290
3982	3982	120292
3983	3983	120293
3984	3984	120295
3985	3985	120297
3986	3986	120300
3987	3987	120302
3988	3988	120303
3989	3989	120307
3990	3990	120313
3991	3991	120315
3992	3992	120319
3993	3993	120325
3994	3994	120328
3995	3995	120330
3996	3996	120331
3997	3997	120333
3998	3998	120336
3999	3999	120339
4000	4000	120339
4001	4001	120339
4002	4002	120343
4003	4003	120343
4004	4004	120344
4005	4005	120344
4006	4006	120347
4007	4007	120348
4008	4008	120351
4009	4009	120352
4010	4010	120353
4011	4011	120354
4012	4012	120355
4013	4013	120356
4014	4014	120356
4015	4015	120358
4016	4016	120358
4017	4017	120358
4018	4018	120360
4019	4019	120363
4020	4020	120366
4021	4021	120366
4022	4022	120366
4023	4023	120368
4024	4024	120372
4025	4025	120372
4026	4026	120376
4027	4027	120379
4028	4028	120382
4029	4029	120383
4030	4030	120385
4031	4031	120388
4032	4032	120389
4033	4033	120390
4034	4034	120395
4035	4035	120399
4036	4036	120402
4037	4037	120403
4038	4038	120406
4039	4039	120406
4040	4040	120416
4041	4041	120418
4042	4042	120418
4043	4043	120423
4044	4044	120424
4045	4045	120428
4046	4046	120431
4047	4047	120431
4048	4048	120431
4049	4049	120439
4050	4050	120439
4051	4051	120442
4052	4052	120442
4053	4053	120445
4054	4054	120447
4055	4055	120448
4056	4056	120448
4057	4057	120448
4058	4058	120449
4059	4059	120449
4060	4060	120451
4061	4061	120456
4062	4062	120458
4063	4063	120460
4064	4064	120463
4065	4065	120471
4066	4066	120478
4067	4067	120481
4068	4068	120483
4069	4069	120484
4070	4070	120487
4071	4071	120488
4072	4072	120489
4073	4073	120489
4074	4074	120489
4075	4075	120492
4076	4076	120493
4077	4077	120494
4078	4078	120495
4079	4079	120497
4080	4080	120501
4081	4081	120503
4082	4082	120504
4083	4083	120513
4084	4084	120513
4085	4085	120514
4086	4086	120515
4087	4087	130003
4088	4088	130004
4089	4089	130006
4090	4090	130007
4091	4091	130008
4092	4092	130010
4093	4093	130012
4094	4094	130016
4095	4095	130022
4096	4096	130023
4097	4097	130024
4098	4098	130028
4099	4099	130030
4100	4100	130031
4101	4101	130033
4102	4102	130033
4103	4103	130036
4104	4104	130036
4105	4105	130036
4106	4106	130036
4107	4107	130036
4108	4108	130037
4109	4109	130042
4110	4110	130043
4111	4111	130044
4112	4112	130045
4113	4113	130046
4114	4114	130046
4115	4115	130048
4116	4116	130049
4117	4117	130050
4118	4118	130050
4119	4119	130051
4120	4120	130051
4121	4121	130053
4122	4122	130055
4123	4123	130056
4124	4124	130060
4125	4125	130062
4126	4126	130063
4127	4127	130064
4128	4128	130066
4129	4129	130067
4130	4130	130071
4131	4131	130074
4132	4132	130078
4133	4133	130086
4134	4134	130088
4135	4135	130088
4136	4136	130089
4137	4137	130089
4138	4138	130091
4139	4139	130091
4140	4140	130091
4141	4141	130092
4142	4142	130093
4143	4143	130093
4144	4144	130093
4145	4145	130099
4146	4146	130100
4147	4147	130100
4148	4148	130112
4149	4149	130117
4150	4150	130118
4151	4151	130119
4152	4152	130120
4153	4153	130121
4154	4154	130122
4155	4155	130123
4156	4156	130126
4157	4157	130134
4158	4158	130136
4159	4159	130144
4160	4160	130147
4161	4161	130149
4162	4162	130151
4163	4163	130151
4164	4164	130152
4165	4165	130152
4166	4166	130152
4167	4167	130152
4168	4168	130156
4169	4169	130156
4170	4170	130156
4171	4171	130156
4172	4172	130156
4173	4173	130156
4174	4174	130156
4175	4175	130156
4176	4176	130156
4177	4177	130156
4178	4178	130156
4179	4179	130157
4180	4180	130160
4181	4181	130160
4182	4182	130162
4183	4183	130165
4184	4184	130168
4185	4185	130169
4186	4186	130172
4187	4187	130177
4188	4188	130179
4189	4189	130181
4190	4190	130188
4191	4191	130190
4192	4192	130191
4193	4193	130195
4194	4194	130197
4195	4195	130201
4196	4196	130202
4197	4197	130205
4198	4198	130213
4199	4199	130214
4200	4200	130217
4201	4201	130218
4202	4202	130220
4203	4203	130221
4204	4204	130228
4205	4205	130231
4206	4206	130232
4207	4207	130233
4208	4208	130239
4209	4209	130239
4210	4210	130241
4211	4211	130241
4212	4212	130245
4213	4213	130247
4214	4214	130249
4215	4215	130249
4216	4216	130249
4217	4217	130253
4218	4218	130254
4219	4219	130258
4220	4220	130262
4221	4221	130264
4222	4222	130266
4223	4223	130267
4224	4224	130268
4225	4225	130271
4226	4226	130273
4227	4227	130275
4228	4228	130276
4229	4229	130276
4230	4230	130277
4231	4231	130277
4232	4232	130282
4233	4233	130285
4234	4234	130286
4235	4235	130286
4236	4236	130287
4237	4237	130294
4238	4238	130296
4239	4239	130298
4240	4240	130307
4241	4241	130307
4242	4242	130309
4243	4243	130311
4244	4244	130311
4245	4245	130319
4246	4246	130321
4247	4247	130323
4248	4248	130325
4249	4249	130329
4250	4250	130334
4251	4251	130335
4252	4252	130336
4253	4253	130344
4254	4254	130344
4255	4255	130344
4256	4256	130346
4257	4257	130348
4258	4258	130351
4259	4259	130354
4260	4260	130355
4261	4261	130357
4262	4262	130358
4263	4263	130359
4264	4264	130361
4265	4265	130364
4266	4266	130365
4267	4267	130366
4268	4268	130368
4269	4269	130370
4270	4270	130373
4271	4271	130376
4272	4272	130381
4273	4273	130382
4274	4274	130386
4275	4275	130387
4276	4276	130388
4277	4277	130388
4278	4278	130393
4279	4279	130397
4280	4280	130399
4281	4281	130400
4282	4282	130406
4283	4283	130408
4284	4284	130410
4285	4285	130411
4286	4286	130413
4287	4287	130415
4288	4288	130416
4289	4289	130418
4290	4290	130419
4291	4291	130424
4292	4292	130424
4293	4293	130425
4294	4294	130426
4295	4295	130428
4296	4296	130431
4297	4297	130432
4298	4298	130433
4299	4299	130435
4300	4300	130438
4301	4301	130441
4302	4302	130449
4303	4303	130453
4304	4304	130458
4305	4305	130458
4306	4306	130461
4307	4307	130462
4308	4308	130470
4309	4309	130474
4310	4310	130476
4311	4311	130479
4312	4312	130480
4313	4313	130481
4314	4314	130482
4315	4315	130482
4316	4316	130482
4317	4317	130482
4318	4318	130482
4319	4319	130483
4320	4320	130489
4321	4321	130496
4322	4322	130499
4323	4323	130501
4324	4324	130504
4325	4325	130507
4326	4326	130508
4327	4327	130512
4328	4328	130513
4329	4329	130514
4330	4330	130515
4331	4331	130518
4332	4332	130519
4333	4333	130521
4334	4334	130525
4335	4335	130528
4336	4336	130528
4337	4337	130528
4338	4338	130533
4339	4339	130534
4340	4340	130534
4341	4341	130536
4342	4342	130537
4343	4343	130537
4344	4344	130537
4345	4345	130537
4346	4346	130537
4347	4347	130537
4348	4348	130537
4349	4349	130537
4350	4350	130537
4351	4351	130537
4352	4352	130537
4353	4353	130537
4354	4354	130537
4355	4355	130537
4356	4356	130537
4357	4357	130537
4358	4358	130537
4359	4359	130537
4360	4360	130537
4361	4361	130537
4362	4362	130537
4363	4363	130537
4364	4364	130537
4365	4365	130537
4366	4366	130537
4367	4367	130542
4368	4368	130547
4369	4369	130547
4370	4370	130547
4371	4371	130547
4372	4372	130547
4373	4373	130556
4374	4374	130559
4375	4375	130563
4376	4376	130564
4377	4377	130564
4378	4378	130564
4379	4379	130564
4380	4380	130564
4381	4381	130564
4382	4382	130564
4383	4383	130566
4384	4384	130567
4385	4385	130576
4386	4386	130578
4387	4387	130579
4388	4388	130579
4389	4389	130579
4390	4390	130579
4391	4391	130584
4392	4392	130586
4393	4393	130590
4394	4394	130592
4395	4395	130600
4396	4396	130600
4397	4397	130602
4398	4398	130606
4399	4399	130606
4400	4400	130608
4401	4401	130608
4402	4402	130609
4403	4403	130610
4404	4404	130610
4405	4405	130612
4406	4406	130612
4407	4407	130612
4408	4408	130615
4409	4409	130615
4410	4410	130618
4411	4411	130620
4412	4412	130621
4413	4413	130622
4414	4414	130623
4415	4415	130624
4416	4416	130626
4417	4417	130627
4418	4418	130627
4419	4419	130627
4420	4420	130627
4421	4421	130628
4422	4422	130628
4423	4423	130629
4424	4424	130631
4425	4425	130633
4426	4426	130633
4427	4427	130634
4428	4428	130635
4429	4429	130636
4430	4430	130638
4431	4431	130638
4432	4432	130639
4433	4433	130640
4434	4434	130642
4435	4435	130643
4436	4436	130644
4437	4437	130645
4438	4438	130645
4439	4439	130646
4440	4440	130648
4441	4441	130649
4442	4442	130650
4443	4443	130651
4444	4444	130652
4445	4445	130653
4446	4446	130654
4447	4447	130655
4448	4448	130656
4449	4449	130658
4450	4450	130659
4451	4451	130660
4452	4452	130661
4453	4453	130662
4454	4454	130665
4455	4455	130666
4456	4456	130668
4457	4457	130670
4458	4458	130672
4459	4459	130672
4460	4460	130674
4461	4461	130674
4462	4462	130675
4463	4463	130678
4464	4464	130679
4465	4465	130681
4466	4466	130683
4467	4467	130684
4468	4468	130685
4469	4469	130686
4470	4470	130687
4471	4471	130688
4472	4472	130690
4473	4473	130690
4474	4474	130691
4475	4475	130692
4476	4476	130693
4477	4477	130694
4478	4478	130695
4479	4479	130696
4480	4480	130698
4481	4481	130699
4482	4482	130700
4483	4483	130701
4484	4484	130701
4485	4485	130702
4486	4486	130702
4487	4487	130703
4488	4488	130704
4489	4489	130705
4490	4490	130707
4491	4491	130708
4492	4492	130709
4493	4493	130710
4494	4494	130711
4495	4495	130712
4496	4496	130713
4497	4497	130714
4498	4498	130714
4499	4499	130714
4500	4500	130714
4501	4501	130714
4502	4502	130715
4503	4503	130716
4504	4504	130718
4505	4505	130719
4506	4506	130720
4507	4507	130721
4508	4508	130723
4509	4509	130724
4510	4510	130725
4511	4511	130726
4512	4512	130727
4513	4513	130729
4514	4514	130730
4515	4515	130731
4516	4516	130731
4517	4517	130732
4518	4518	130733
4519	4519	130735
4520	4520	130735
4521	4521	130736
4522	4522	130736
4523	4523	130737
4524	4524	130737
4525	4525	130738
4526	4526	130739
4527	4527	130740
4528	4528	130741
4529	4529	130742
4530	4530	130743
4531	4531	130744
4532	4532	130745
4533	4533	130745
4534	4534	130746
4535	4535	130746
4536	4536	130747
4537	4537	130747
4538	4538	130748
4539	4539	130751
4540	4540	130751
4541	4541	130752
4542	4542	130753
4543	4543	130754
4544	4544	130756
4545	4545	130757
4546	4546	130758
4547	4547	130760
4548	4548	130762
4549	4549	130763
4550	4550	130764
4551	4551	130765
4552	4552	130768
4553	4553	130769
4554	4554	130771
4555	4555	130772
4556	4556	130773
4557	4557	130774
4558	4558	130778
4559	4559	130780
4560	4560	130781
4561	4561	130782
4562	4562	130783
4563	4563	130786
4564	4564	130787
4565	4565	130789
4566	4566	130790
4567	4567	130791
4568	4568	130792
4569	4569	130793
4570	4570	130797
4571	4571	130798
4572	4572	130800
4573	4573	130801
4574	4574	130802
4575	4575	130803
4576	4576	130804
4577	4577	130805
4578	4578	130808
4579	4579	130808
4580	4580	130809
4581	4581	130810
4582	4582	130811
4583	4583	130812
4584	4584	130815
4585	4585	130816
4586	4586	130817
4587	4587	130819
4588	4588	130819
4589	4589	130822
4590	4590	130825
4591	4591	130826
4592	4592	130827
4593	4593	130828
4594	4594	130829
4595	4595	130831
4596	4596	130832
4597	4597	130833
4598	4598	130835
4599	4599	130836
4600	4600	130837
4601	4601	130838
4602	4602	130838
4603	4603	130838
4604	4604	130841
4605	4605	130842
4606	4606	130844
4607	4607	130844
4608	4608	130844
4609	4609	130850
4610	4610	130851
4611	4611	130852
4612	4612	130853
4613	4613	130855
4614	4614	130856
4615	4615	130856
4616	4616	130858
4617	4617	130859
4618	4618	130860
4619	4619	130861
4620	4620	130862
4621	4621	130863
4622	4622	130864
4623	4623	130864
4624	4624	130865
4625	4625	130866
4626	4626	130867
4627	4627	130868
4628	4628	130870
4629	4629	130871
4630	4630	130872
4631	4631	130876
4632	4632	130878
4633	4633	130880
4634	4634	130881
4635	4635	130882
4636	4636	130883
4637	4637	130884
4638	4638	130885
4639	4639	130886
4640	4640	130887
4641	4641	130887
4642	4642	140001
4643	4643	140002
4644	4644	140002
4645	4645	140003
4646	4646	140004
4647	4647	140005
4648	4648	140006
4649	4649	140007
4650	4650	140008
4651	4651	140009
4652	4652	140010
4653	4653	140011
4654	4654	140014
4655	4655	140015
4656	4656	140017
4657	4657	140018
4658	4658	140020
4659	4659	140020
4660	4660	140022
4661	4661	140025
4662	4662	140027
4663	4663	140028
4664	4664	140031
4665	4665	140031
4666	4666	140031
4667	4667	140031
4668	4668	140031
4669	4669	140031
4670	4670	140031
4671	4671	140031
4672	4672	140031
4673	4673	140031
4674	4674	140031
4675	4675	140031
4676	4676	140031
4677	4677	140031
4678	4678	140031
4679	4679	140031
4680	4680	140031
4681	4681	140032
4682	4682	140033
4683	4683	140036
4684	4684	140037
4685	4685	140039
4686	4686	140040
4687	4687	140042
4688	4688	140046
4689	4689	140050
4690	4690	140051
4691	4691	140053
4692	4692	140055
4693	4693	140057
4694	4694	140058
4695	4695	140059
4696	4696	140060
4697	4697	140062
4698	4698	140062
4699	4699	140062
4700	4700	140062
4701	4701	140062
4702	4702	140063
4703	4703	140065
4704	4704	140066
4705	4705	140069
4706	4706	140072
4707	4707	140073
4708	4708	140074
4709	4709	140075
4710	4710	140076
4711	4711	140077
4712	4712	140078
4713	4713	140079
4714	4714	140081
4715	4715	140082
4716	4716	140083
4717	4717	140084
4718	4718	140086
4719	4719	140087
4720	4720	140089
4721	4721	140089
4722	4722	140089
4723	4723	140089
4724	4724	140091
4725	4725	140092
4726	4726	140092
4727	4727	140093
4728	4728	140095
4729	4729	140096
4730	4730	140097
4731	4731	140098
4732	4732	140099
4733	4733	140100
4734	4734	140102
4735	4735	140103
4736	4736	140104
4737	4737	140106
4738	4738	140107
4739	4739	140108
4740	4740	140110
4741	4741	140111
4742	4742	140112
4743	4743	140115
4744	4744	140116
4745	4745	140117
4746	4746	140118
4747	4747	140121
4748	4748	140122
4749	4749	140123
4750	4750	140124
4751	4751	140126
4752	4752	140127
4753	4753	140128
4754	4754	140129
4755	4755	140130
4756	4756	140131
4757	4757	140132
4758	4758	140132
4759	4759	140133
4760	4760	140135
4761	4761	140136
4762	4762	140137
4763	4763	140140
4764	4764	140141
4765	4765	140142
4766	4766	140144
4767	4767	140144
4768	4768	140146
4769	4769	140147
4770	4770	140148
4771	4771	140150
4772	4772	140151
4773	4773	140152
4774	4774	140153
4775	4775	140154
4776	4776	140158
4777	4777	140159
4778	4778	140160
4779	4779	140160
4780	4780	140163
4781	4781	140168
4782	4782	140168
4783	4783	140170
4784	4784	140173
4785	4785	140174
4786	4786	140175
4787	4787	140176
4788	4788	140177
4789	4789	140177
4790	4790	140179
4791	4791	140180
4792	4792	140180
4793	4793	140180
4794	4794	140182
4795	4795	140184
4796	4796	140185
4797	4797	140187
4798	4798	140188
4799	4799	140189
4800	4800	140190
4801	4801	140192
4802	4802	140192
4803	4803	140192
4804	4804	140193
4805	4805	140194
4806	4806	140196
4807	4807	140198
4808	4808	140199
4809	4809	140200
4810	4810	140201
4811	4811	140203
4812	4812	140204
4813	4813	140205
4814	4814	140207
4815	4815	140208
4816	4816	140209
4817	4817	140210
4818	4818	140211
4819	4819	140212
4820	4820	140213
4821	4821	140215
4822	4822	140216
4823	4823	140217
4824	4824	140218
4825	4825	140218
4826	4826	140219
4827	4827	140220
4828	4828	140220
4829	4829	140221
4830	4830	140222
4831	4831	140223
4832	4832	140225
4833	4833	140225
4834	4834	140225
4835	4835	140225
4836	4836	140225
4837	4837	140225
4838	4838	140225
4839	4839	140226
4840	4840	140227
4841	4841	140228
4842	4842	140232
4843	4843	140233
4844	4844	140235
4845	4845	140236
4846	4846	140237
4847	4847	140238
4848	4848	140240
4849	4849	160001
4850	4850	160002
4851	4851	160003
4852	4852	160004
4853	4853	160005
4854	4854	160009
4855	4855	160010
4856	4856	160011
4857	4857	160012
4858	4858	160015
4859	4859	160015
4860	4860	160017
4861	4861	160019
4862	4862	160020
4863	4863	160022
4864	4864	160024
4865	4865	160025
4866	4866	160025
4867	4867	160026
4868	4868	160027
4869	4869	160029
4870	4870	160030
4871	4871	160031
4872	4872	160031
4873	4873	160035
4874	4874	160036
4875	4875	160037
